-0,0000817555938038006; 3,0877689150043244
0,00019373150540513695; 3,365779321517319
-0,00026352203293578125; 3,643906785043582
-0,0010873913286557069; 3,926248301047516
-0,0015969346394527073; 4,206482790812614
-0,0022193414027338876; 4,472631419981054
-0,003007065795596675; 4,797565622165889
-0,0035473132170711352; 5,060530759620534
-0,006095703663177715; 5,3407652493856315
-0,009635825845167617; 5,620999739150729
-0,013553692858810196; 5,901234228915828
-0,018575473350383342; 6,181468718680926
-0,025680372863773115; 6,448358708933401
-0,0329308770018453; 6,6752152006480046
-0,040949040277783344; 6,890061642801247
-0,05113407058795347; 7,1225030546822445
-0,05992433847845047; 7,328107195321188
-0,06836503388429424; 7,545810348851577
-0,07677642203490195; 7,693667403451448
-0,08529182428458246; 7,862875657271517
-0,09382118688180982; 8,007924565017426
-0,10258604853620648; 8,154971924381169
-0,10943340348467123; 8,232963110421615
-0,12157583713624803; 8,403327887532779
-0,12964351356370124; 8,523428383146392
-0,13681488360408217; 8,610167629978445
-0,14836902132893526; 8,670217877785252
